Category Match;1.0;shared memory;symmetric multiprocessing;Parallel computing;2;Parallel computing;0
Category Match;1.0;multi-core processor;symmetric multiprocessing;Parallel computing;2;Parallel computing;0
1suffix/prefix;0;asymmetric multiprocessing;symmetric multiprocessing
1suffix/prefix;0;symmetric multiprocessing;symmetric multiprocessing
