1suffix/prefix/W;1;hash function;hash_function
1suffix/prefix/W;2;cryptographic hash function;hash_function
1suffix/prefix/W;2;jenkins hash function;hash_function
1suffix/prefix/W;0;function (mathematics);hash_function
