basic types of algebraic functions;https://www.mathsisfun.com/sets/functions-common.html;Linear Function.;linear_function;0.6250000000000001;0.6666666666666666;1.0;2.291666666666667;0.0;0;Sun Jun 25 20:53:05 IST 2017;linear_function;typeOf;polynomial;typeOf;algebraic_function
basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Constant function.;constant_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Sun Jun 25 20:53:05 IST 2017;constant_function;typeOf;polynomial;typeOf;algebraic_function
basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Quadratic function.;quadratic_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Sun Jun 25 20:53:05 IST 2017;quadratic_function;typeOf;polynomial;typeOf;algebraic_function
basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Cubic function.;cubic_function;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Sun Jun 25 20:53:05 IST 2017;cubic_function;typeOf;polynomial;typeOf;algebraic_function
basic types of algebraic functions;https://en.wikipedia.org/wiki/List_of_mathematical_functions; Cube root.;cube_root;0.6250000000000001;0.05;1.0;1.6750000000000003;0.0;0;Sun Jun 25 20:53:05 IST 2017;cube_root;typeOf;nth_root;typeOf;algebraic_function
basic types of algebraic functions;http://math.tutorvista.com/calculus/types-of-functions.html;The mathematical concept of a function expresses the intuitive idea that one quantity completely determines another quantity.;quantity;0.6250000000000001;0.0392156862745098;1.0;1.6642156862745099;0.0;0;Sun Jun 25 20:53:05 IST 2017;quantity;fields of(relatedTo);mathematics;called;abstract_algebra;applications(relatedTo);polynomial;typeOf;algebraic_function
