1;are_connected_to;1.0
1;involves;0.0
1;are_connected_in;1.0
1;be_treats_equally_by;0.7071067811865475
2;use;0.0
3;applies_to;0.0
3;applies_in;0.0
3;applies_treating_them_as;0.0
3;be_treating_as;0.0
3;applies_treating;0.0
9;is_the_processing_of;0.0
9;is_the_processing_of_programs_by;0.7071067811865475
9;is;0.0
11;is_in;0.0
12;be_also_known_as;0.7071067811865475
17;is_to_put_more_than_one_CPU_on;0.0
17;is_to_put;0.0
17;to_put_more_than_one_CPU_on;0.0
17;to_be_put_on;0.0
18;take_on;0.0
23;is_relatively;0.0
23;is_relatively_easy_on;0.0
26;is_in;0.0
27;has_for;0.0
27;is_in;0.0
40;be_provides_by;0.7071067811865475
40;be_available_to;0.0
41;increased;0.0
41;can_be_assigned_any_task_can_unlike;0.7071067811865475
41;can_be_assigned_any_task_can_unlike;0.7071067811865475
41;can_be_assigned_can;0.8944271909999159
41;can_be_assigned_can;0.8944271909999159
42;to_support;0.0
42;be_A_variety_of;0.0
43;can_benefit_from;0.7071067811865475
45;is_simply;0.0
45;connect_through;0.0
46;has;0.0
48;has;0.0
48;has_its_own_memory_but_also_access_to_shared_memory_with_a_different_access_latency_for;0.7071067811865475
49;are_strictly_divided_by;0.7071067811865475
49;are_strictly_divided_in;0.0
49;typically_has;0.0
51;are_two_examples_of;1.0
53;is_the_most_common_configuration_of;0.0
53;is;0.0
54;has;0.0
55;has;0.0
57;can_do;0.7071067811865475
57;can_do;0.7071067811865475
