3;We;will_then_continue_to_cover;canonical_correlation_analysis;0.691
3;We;to_cover;canonical_correlation_analysis;0.664
4;CCA;is_an_early_method_from;statistics;0.862
4;CCA;is;an_early_method;0.591
5;they;are_projected_into;a_lower_dimensional_space_which_maximizes_the_correlation_between_the_views;0.928
5;more_views_of_the_data;are_projected_into;a_lower_dimensional_space_which_maximizes_the_correlation_between_the_views;0.896
5;the_correlation;be_maximizes_by;a_lower_dimensional_space;0.564
6;lexical_representations;be_learning_from;large_quantities_of_unlabeled_data;0.785
6;We;will_review;the_basic_algorithms_underlying_CCA;0.722
6;We;will_give;some_formal_results_giving_guarantees_for_latent_variable_models;0.66
