examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm; Many procedural programming languages, including C and Pascal.;Procedural programming;procedural_programming_languages;1.0;0.31481481481481477;1.0;2.314814814814815;0.0;0;Mon Jun 26 21:29:27 IST 2017
examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm;An example of a Turing complete system is lambda calculus that was developed by Alonzo Church, Alan Turing s professor.;Alan Turing;alan_turing;0.625;0.31481481481481477;1.0;1.9398148148148149;1.0;0;Mon Jun 26 21:29:27 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;Why is it considered a bad idea to learn C   as a first language, but learning C isn t .;Bad Idea;bad_idea;0.5;0.20606060606060603;1.0;1.706060606060606;1.0;0;Mon Jun 26 21:29:27 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;What is the best programming language to learn for web programming in the coming period .;Web development;web_programming;0.5;0.20606060606060603;1.0;1.706060606060606;0.0;0;Mon Jun 26 21:29:27 IST 2017
