2suffix/prefix;0;Species–area curve;Algebraic function;Species;1
2suffix/prefix;0;Learning curve;Algebraic function;Learning;0
2suffix/prefix;0;Algebraic variety;Algebraic function;Algebra;2
2suffix/prefix;0;Algebraic equation;Algebraic function;Algebra;1
2suffix/prefix;0;Algebraic equation;Algebraic function;Algebra;2
