1;to_structure_distributed_software_systems_with;0.0
1;to_structure;0.0
1;to_be_structure_with;0.0
3;to_structure_distributed_software_systems_with;0.0
3;to_structure;0.0
3;to_be_structure_with;0.0
4;is;0.0
4;be_coordinating_as_for;0.0
10;is;0.0
11;may_be_distributed_across;0.0
11;may_be_distributed_for;0.0
12;would_not_want_to_change_the_application_code_at;0.0
12;would_not_want_to_change;0.0
12;would_not_want_to_change_the_application_code_in;0.0
12;to_change;0.0
12;to_be_change_at;0.0
12;to_be_change_in;0.0
13;be_encapsulating_into;0.0
