1suffix/prefix/W2;0.0;computational learning theory;supervised learning
1suffix/prefix;0;unsupervised learning;supervised learning
1suffix/prefix/W2;0.0;reinforcement learning;supervised learning
1suffix/prefix/W2;0.0;machine learning;supervised learning
1suffix/prefix/W2;1.0;learning;supervised learning
1suffix/prefix/W2;0.0;quantum machine learning;supervised learning
