3;https://digital-photography-school.com/21-settings-techniques-and-rules-all-new-camera-owners-should-know/;side;2.394;0.9163686277563373
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;subject;0.708;0.6699590824057516
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;middle;0.708;0.6699590824057516
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;tendency;0.767;0.6828715764887721
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;subject;0.767;0.6828715764887721
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;middle;0.767;0.6828715764887721
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;element;0.854;0.7014055600054885
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;scene;0.854;0.7014055600054885
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;idea;0.866;0.7039127001012062
7;https://petapixel.com/2016/09/14/20-composition-techniques-will-improve-photos/;lines;0.866;0.7039127001012062
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;image;0.447;0.609925720776971
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;parts;0.707;0.6697379309271708
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;image;0.707;0.6697379309271708
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;something;0.707;0.6697379309271708
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;attention;0.72;0.6726070170677604
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;subject;0.72;0.6726070170677604
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;image;0.72;0.6726070170677604
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;Framing;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;technique;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;attention;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;subject;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;image;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;parts;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;image;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;something;0.774;0.6843855381884151
9;https://digital-photography-school.com/framing-your-shots-photography-composition-technique/;scene;0.774;0.6843855381884151
