2;Framing;0.774;0.0;0.0;0.774
2;the_technique_drawing_attention_to_the_subject_of_your_image_by_blocking_other_parts_of_the_image_with_something_in_the_scene;0.774;0.0;0.0;0.774
2;attention;0.72;0.0;0.0;0.72
2;the_subject_of_your_image;0.72;0.0;0.0;0.72
2;other_parts_of_the_image;0.707;0.0;0.0;0.707
2;something;0.707;0.0;0.0;0.707
2;other;0.447;0.0;0.0;0.447
2;the_image;0.447;0.0;0.0;0.447
