1suffix/prefix/W;1;hierarchical database model;database_model
1suffix/prefix/W;0;database design;database_model
1suffix/prefix/W;0;database;database_model
1suffix/prefix/W;1;relational database;database_model
1suffix/prefix/W;2;flat file database;database_model
