2	23	https://en.wikipedia.org/wiki/List_of_curves	paschen_curve	0.6	0.0869565217	0.6153846154	1.3023411371	0	0					
2	25	https://en.wikipedia.org/wiki/List_of_curves	rotation_curve	0.6	0.0869565217	0.6153846154	1.3023411371	0	0					
1	36	https://en.wikipedia.org/wiki/List_of_mathematical_functions	yields	0.2	0.1	1	1.3	0	0	is				
2	39	https://en.wikipedia.org/wiki/Algebraic_curve	algebraic_curve	0.6	0.0740740741	0.6153846154	1.2894586895	0	0	More_generally_is				
2	60	https://en.wikipedia.org/wiki/Algebraic_curve	projective_completion	0.6	0.0740740741	0.6153846154	1.2894586895	0	0	is_a_part_of	is			
2	61	https://en.wikipedia.org/wiki/Algebraic_curve	affine_curve	0.6	0.0740740741	0.6153846154	1.2894586895	0	0	calling_the_points_of_the_projective_completion_that_do_not_belong_to_be_the_affine_part_at	be_calling_points_at			
2	73	http://study.com/academy/lesson/graphs-types-examples-functions.html	visually_distinguish	0.6	0.064516129	0.6153846154	1.2799007444	0	0	can_get				
2	75	http://study.com/academy/lesson/graphs-types-examples-functions.html	interesting_graphs	0.6	0.064516129	0.6153846154	1.2799007444	0	0	produce_more_interesting_graphs_with	produce			
2	75	http://study.com/academy/lesson/graphs-types-examples-functions.html	functions_produce	0.6	0.064516129	0.6153846154	1.2799007444	0	0	produce_more_interesting_graphs_with	produce			
2	76	http://study.com/academy/lesson/graphs-types-examples-functions.html	highest_power	0.6	0.064516129	0.6153846154	1.2799007444	0	0	tells				
2	76	http://study.com/academy/lesson/graphs-types-examples-functions.html	function_tells	0.6	0.064516129	0.6153846154	1.2799007444	0	0	tells				
1	49	http://math.tutorvista.com/calculus/types-of-functions.html	basis	0.2	0.0784313725	1	1.2784313725	0	0					
1	56	http://study.com/academy/lesson/graphs-types-examples-functions.html	graphs	0.2	0.0689655172	1	1.2689655172	0	0					
1	58	http://study.com/academy/lesson/graphs-types-examples-functions.html	direction	0.2	0.0689655172	1	1.2689655172	0	0	will_have	going_in			
1	58	http://study.com/academy/lesson/graphs-types-examples-functions.html	edges	0.2	0.0689655172	1	1.2689655172	0	0	will_have	going_in			
1	59	http://study.com/academy/lesson/graphs-types-examples-functions.html	edge	0.2	0.0689655172	1	1.2689655172	0	0	is				
1	59	http://study.com/academy/lesson/graphs-types-examples-functions.html	odd	0.2	0.0689655172	1	1.2689655172	0	0	is				
1	60	http://study.com/academy/lesson/graphs-types-examples-functions.html	parts	0.2	0.0689655172	1	1.2689655172	0	0	will_have	is			
1	60	http://study.com/academy/lesson/graphs-types-examples-functions.html	negative	0.2	0.0689655172	1	1.2689655172	0	0	will_have	is			
1	61	http://study.com/academy/lesson/graphs-types-examples-functions.html	division	0.2	0.0689655172	1	1.2689655172	0	0	will_avoid	will_be_cause_by			
1	61	http://study.com/academy/lesson/graphs-types-examples-functions.html	avoid	0.2	0.0689655172	1	1.2689655172	0	0	will_avoid	will_be_cause_by			
1	61	http://study.com/academy/lesson/graphs-types-examples-functions.html	part	0.2	0.0689655172	1	1.2689655172	0	0	will_avoid	will_be_cause_by			
1	62	http://study.com/academy/lesson/graphs-types-examples-functions.html	x_axis	0.2	0.0689655172	1	1.2689655172	0	0	goes_up_then_at	goes_up_then_at	starts_curving_towards	is	is
