plural;1;instruction set simulator;debugger;Debuggers;0
plural;1;debugging;debugger;Debuggers;0
plural;1;dbx (debugger);debugger;Debuggers;0
plural;1;gnu debugger;debugger;Debuggers;0
plural;1;valgrind;debugger;Debuggers;0
plural;1;windbg;debugger;Debuggers;0
