plural;0.5;universal hashing;hash_function;Hash functions;1
plural;1;hash function;hash_function;Hash functions;0
plural;0.5;collision attack;hash_function;Hash functions;1
plural;0.5;cryptographic hash function;hash_function;Hash functions;1
plural;0.5;jenkins hash function;hash_function;Hash functions;1
