plural;0.5;Cryptographic hash function;Hash function;Hash functions;1
plural;1;Hash function;Hash function;Hash functions;0
plural;0.5;Collision attack;Hash function;Hash functions;1
plural;0.5;Cryptographic hash function;Hash function;Hash functions;1
