2;We;will_then_continue_to_cover;canonical_correlation_analysis;0.691
2;We;to_cover;canonical_correlation_analysis;0.664
3;CCA;is_an_early_method_from;statistics;0.862
3;CCA;is;an_early_method;0.591
4;they;are_projected_into;a_lower_dimensional_space_which_maximizes_the_correlation_between_the_views;0.928
4;more_views_of_the_data;are_projected_into;a_lower_dimensional_space_which_maximizes_the_correlation_between_the_views;0.896
4;the_correlation;be_maximizes_by;a_lower_dimensional_space;0.564
5;lexical_representations;be_learning_from;large_quantities_of_unlabeled_data;0.785
5;We;will_review;the_basic_algorithms_underlying_CCA;0.722
5;We;will_give;some_formal_results_giving_guarantees_for_latent_variable_models;0.66
