algorithms in mlpack;http://www.mlpack.org/about.html; Linear regression .;linear_regression;0.6;0.07;1.0;1.67;0.0;0;Sun Jun 25 19:44:31 IST 2017
algorithms in mlpack;http://www.mlpack.org/about.html; Principal components analysis .;principal_component_analysis;1.0;0.07;0.4;1.4700000000000002;0.0;0;Sun Jun 25 19:44:31 IST 2017
