algorithms in mlpack;https://github.com/mlpack/mlpack/wiki/CollaborativeFiltering; Some of the known methods use Alternating_Least_Squares , Singular Value Decomposition , Stochastic gradient descent etc.;stochastic_gradient_descent_;1.0;1.0;1.0;3.0;0.0;0;Wed Jun 28 06:37:11 IST 2017
algorithms in mlpack;http://www.mlpack.org/about.html; Linear regression .;linear_regression;0.6;0.049999999999999996;1.0;1.65;0.0;0;Wed Jun 28 06:37:11 IST 2017
algorithms in mlpack;http://www.mlpack.org/about.html; Principal components analysis .;principal_component_analysis;1.0;0.049999999999999996;0.41666666666666663;1.4666666666666668;0.0;0;Wed Jun 28 06:37:11 IST 2017
algorithms in mlpack;https://en.wikipedia.org/wiki/MLPACK_(C%252B%252B_library); Tree_based Neighbor Search , using either kd_trees or cover trees.;cover_tree_;0.6;0.0;0.41666666666666663;1.0166666666666666;0.0;0;Wed Jun 28 06:37:11 IST 2017
