examples of symmetric multiprocessing;https://www.ibm.com/developerworks/library/l-linux-smp/; Each processor has equal access to the shared memory .;Equal Access;equal_access;0.6;0.17647058823529413;1.0;1.776470588235294;0.0;0;Mon Jun 26 21:44:49 IST 2017
example of symmetric multiprocessor;http://scitechconnect.elsevier.com/asymmetric-multi-processing-amp-vs-symmetric-multi-processing-smp/; From the disambiguation page, I found the relevant article.;Wikipedia:Disambiguation;disambiguation_page;0.6;0.11538461538461539;1.0;1.7153846153846155;0.0;0;Mon Jun 26 21:44:49 IST 2017
